age_midpt,age_cat,sex,ethnicity,highest_qualification,weekly_hrs,weekly_income
47.5,45-49,Female,Maori,School,25,500
37.5,35-39,Female,Europ,Vocational,15,160
62.5,60-64,Female,Europ,NoQual,36,630
32.5,30-34,Female,Europ,BachDeg+,40,830
27.5,25-29,Male,Europ,School,19,220
57.5,55-59,Male,Europ,Vocational,45,1820
42.5,40-44,Male,Europ,Vocational,50,800
57.5,55-59,Female,Europ,Vocational,40,700
62.5,60-64,Male,Europ,Vocational,40,740
37.5,35-39,Male,Europ,School,50,640
37.5,35-39,Male,MaoriCombin,Vocational,52,780
47.5,45-49,Male,Europ,School,58,600
42.5,40-44,Male,Europ,BachDeg+,55,1390
52.5,50-54,Female,Europ,Vocational,50,940
57.5,55-59,Male,Pacific,School,41,520
32.5,30-34,Female,NonMaoriComb,NoQual,8,200
37.5,35-39,Female,Europ,School,35,770
32.5,30-34,Male,Maori,Vocational,51,820
52.5,50-54,Female,Europ,Vocational,16,500
37.5,35-39,Female,Europ,Vocational,50,1010
37.5,35-39,Male,Europ,OthPostSec,29,840
32.5,30-34,Male,Europ,Vocational,46,800
27.5,25-29,Male,Europ,NoQual,60,920
57.5,55-59,Male,Pacific,School,25,440
57.5,55-59,Female,Maori,School,15,200
52.5,50-54,Male,Europ,Vocational,45,740
47.5,45-49,Male,Europ,Vocational,37,1480
37.5,35-39,Male,Europ,BachDeg+,50,1040
42.5,40-44,Female,Europ,BachDeg+,45,920
42.5,40-44,Female,Europ,Vocational,24,280
37.5,35-39,Male,Other,School,23,420
52.5,50-54,Male,Europ,School,60,900
47.5,45-49,Female,Europ,BachDeg+,20,590
52.5,50-54,Female,Europ,School,3,350
47.5,45-49,Female,Europ,Vocational,25,280
52.5,50-54,Female,Europ,NoQual,30,300
42.5,40-44,Female,Europ,BachDeg+,40,600
37.5,35-39,Male,Europ,BachDeg+,60,1150
32.5,30-34,Female,Europ,Vocational,20,360
52.5,50-54,Female,Europ,Vocational,42,550
52.5,50-54,Female,Europ,School,40,810
42.5,40-44,Female,Europ,OthPostSec,24,780
52.5,50-54,Male,Europ,Vocational,46,1890
47.5,45-49,Female,Europ,Vocational,24,490
47.5,45-49,Male,Europ,BachDeg+,38,2470
57.5,55-59,Female,Europ,Vocational,32,360
62.5,60-64,Male,Europ,NoQual,44,490
27.5,25-29,Female,MaoriCombin,School,68,470
27.5,25-29,Female,Europ,Vocational,14,120
62.5,60-64,Male,Europ,Vocational,44,550
27.5,25-29,Male,Other,School,12,130
27.5,25-29,Male,Europ,School,39,360
27.5,25-29,Female,Europ,NoQual,39,230
32.5,30-34,Female,Other,School,35,770
52.5,50-54,Female,Europ,NoQual,30,480
37.5,35-39,Male,Europ,NoQual,40,530
32.5,30-34,Female,Pacific,OthPostSec,47,330
27.5,25-29,Male,Europ,Vocational,26,590
37.5,35-39,Male,Pacific,NoQual,60,1040
37.5,35-39,Male,Europ,Vocational,42,700
32.5,30-34,Female,Europ,NoQual,20,300
42.5,40-44,Female,Europ,BachDeg+,43,2130
47.5,45-49,Male,Europ,NoQual,62,840
27.5,25-29,Male,Europ,BachDeg+,36,880
52.5,50-54,Male,Europ,School,35,1390
57.5,55-59,Female,Europ,School,40,430
52.5,50-54,Female,Maori,School,20,340
27.5,25-29,Female,Pacific,Vocational,34,500
37.5,35-39,Female,Europ,Vocational,43,910
52.5,50-54,Female,Pacific,School,40,460
32.5,30-34,Female,Maori,Vocational,40,690
32.5,30-34,Female,Europ,Vocational,8,50
42.5,40-44,Female,MaoriCombin,Vocational,43,560
47.5,45-49,Female,Europ,Vocational,40,450
62.5,60-64,Female,Europ,Vocational,16,200
52.5,50-54,Male,Europ,School,40,1000
32.5,30-34,Female,Europ,School,30,530
52.5,50-54,Female,Maori,School,15,110
37.5,35-39,Male,Europ,Vocational,41,1240
32.5,30-34,Male,Europ,Vocational,33,850
37.5,35-39,Female,Europ,School,40,510
32.5,30-34,Male,Europ,School,60,800
27.5,25-29,Male,Europ,OthPostSec,63,810
27.5,25-29,Female,Europ,Vocational,39,610
32.5,30-34,Female,Europ,Vocational,24,380
47.5,45-49,Male,Other,Vocational,59,1930
42.5,40-44,Male,Europ,NoQual,40,750
42.5,40-44,Female,Europ,School,40,750
42.5,40-44,Male,Pacific,Vocational,29,1260
27.5,25-29,Female,Europ,Vocational,40,660
37.5,35-39,Male,Europ,Vocational,45,870
27.5,25-29,Male,Europ,Vocational,26,890
52.5,50-54,Male,Europ,NoQual,28,480
57.5,55-59,Male,Europ,NoQual,62,880
57.5,55-59,Female,Europ,NoQual,14,140
57.5,55-59,Male,Europ,OthPostSec,45,1330
27.5,25-29,Female,Europ,BachDeg+,33,640
37.5,35-39,Female,Other,Vocational,40,510
37.5,35-39,Male,Europ,NoQual,40,430
37.5,35-39,Male,Europ,Vocational,26,250
37.5,35-39,Female,Europ,School,4,30
42.5,40-44,Female,Pacific,BachDeg+,42,430
37.5,35-39,Female,Europ,School,20,260
42.5,40-44,Male,Europ,BachDeg+,37,1210
32.5,30-34,Male,Europ,Vocational,57,590
32.5,30-34,Male,Europ,OthPostSec,40,980
42.5,40-44,Female,Europ,BachDeg+,128,2440
32.5,30-34,Male,Europ,BachDeg+,45,2100
47.5,45-49,Female,Europ,School,4,340
62.5,60-64,Female,Europ,Vocational,46,980
57.5,55-59,Female,Europ,School,65,940
52.5,50-54,Female,Europ,NoQual,40,380
27.5,25-29,Female,Pacific,OthPostSec,43,760
27.5,25-29,Female,Maori,Vocational,36,490
47.5,45-49,Female,Europ,Vocational,32,950
32.5,30-34,Male,Europ,School,42,580
32.5,30-34,Female,Pacific,School,32,350
47.5,45-49,Female,Europ,OthPostSec,12,500
47.5,45-49,Female,Europ,BachDeg+,24,940
32.5,30-34,Female,Maori,NoQual,40,1510
27.5,25-29,Female,Europ,Vocational,16,330
27.5,25-29,Female,Europ,School,46,660
57.5,55-59,Female,Europ,NoQual,35,400
42.5,40-44,Male,Pacific,NoQual,34,700
47.5,45-49,Female,MaoriCombin,NoQual,32,630
27.5,25-29,Female,Europ,School,52,720
27.5,25-29,Male,Europ,BachDeg+,40,1520
32.5,30-34,Male,Europ,School,40,680
42.5,40-44,Female,Europ,BachDeg+,45,920
57.5,55-59,Female,Europ,NoQual,35,550
37.5,35-39,Male,Europ,Vocational,36,550
47.5,45-49,Male,Europ,Vocational,46,670
62.5,60-64,Male,Europ,Vocational,40,900
42.5,40-44,Male,Europ,Vocational,41,1040
37.5,35-39,Male,Europ,School,22,540
37.5,35-39,Female,Europ,Vocational,14,120
32.5,30-34,Female,Europ,BachDeg+,40,960
42.5,40-44,Female,Europ,Vocational,32,500
42.5,40-44,Female,Europ,Vocational,8,230
37.5,35-39,Male,Maori,NoQual,65,1320
37.5,35-39,Female,Europ,Vocational,30,490
57.5,55-59,Female,Europ,Vocational,32,360
27.5,25-29,Male,Europ,BachDeg+,55,740
42.5,40-44,Male,Pacific,BachDeg+,37,820
57.5,55-59,Female,Europ,Vocational,17,280
47.5,45-49,Male,MaoriCombin,Vocational,38,700
62.5,60-64,Male,Europ,NoQual,45,570
37.5,35-39,Male,Other,BachDeg+,38,1910
42.5,40-44,Female,Europ,School,46,630
27.5,25-29,Male,Other,BachDeg+,19,330
42.5,40-44,Male,Europ,NoQual,90,770
32.5,30-34,Female,Europ,Vocational,40,640
37.5,35-39,Male,Europ,Vocational,40,610
32.5,30-34,Female,Other,BachDeg+,45,710
32.5,30-34,Female,Europ,OthPostSec,41,620
52.5,50-54,Female,Europ,BachDeg+,17,310
37.5,35-39,Male,Europ,NoQual,39,450
52.5,50-54,Male,Europ,School,38,380
42.5,40-44,Male,Maori,Vocational,31,240
52.5,50-54,Female,Maori,NoQual,60,980
57.5,55-59,Female,Europ,Vocational,35,540
42.5,40-44,Female,Europ,NoQual,9,280
27.5,25-29,Male,Europ,OthPostSec,63,810
52.5,50-54,Male,Europ,BachDeg+,36,1810
57.5,55-59,Female,MaoriCombin,School,41,530
27.5,25-29,Male,Pacific,School,40,480
52.5,50-54,Female,Europ,Vocational,28,900
52.5,50-54,Female,Europ,School,18,510
27.5,25-29,Male,Europ,BachDeg+,47,760
37.5,35-39,Male,Europ,Vocational,45,750
42.5,40-44,Male,Pacific,NoQual,49,1170
47.5,45-49,Male,Europ,BachDeg+,55,1220
37.5,35-39,Female,Europ,NoQual,10,420
62.5,60-64,Male,Europ,NoQual,45,1360
57.5,55-59,Female,Europ,Vocational,32,600
47.5,45-49,Male,Maori,NoQual,49,890
27.5,25-29,Female,Europ,BachDeg+,38,780
57.5,55-59,Male,Europ,BachDeg+,36,2590
32.5,30-34,Male,Europ,Vocational,40,430
27.5,25-29,Male,Europ,BachDeg+,55,1110
32.5,30-34,Male,Europ,Vocational,40,780
57.5,55-59,Male,Maori,NoQual,56,1010
57.5,55-59,Male,Europ,Vocational,40,830
42.5,40-44,Female,Europ,School,27,450
47.5,45-49,Male,Europ,NoQual,50,760
47.5,45-49,Female,Europ,Vocational,11,200
32.5,30-34,Female,Europ,BachDeg+,37,1130
47.5,45-49,Female,Europ,School,35,440
42.5,40-44,Female,Europ,School,30,920
37.5,35-39,Male,Europ,School,61,1790
57.5,55-59,Male,Europ,BachDeg+,135,1550
32.5,30-34,Male,Europ,Vocational,43,960
57.5,55-59,Female,Europ,OthPostSec,60,550
52.5,50-54,Female,Europ,School,40,520
57.5,55-59,Female,Europ,School,16,170
32.5,30-34,Female,Europ,School,18,110
37.5,35-39,Male,Maori,School,42,740
37.5,35-39,Male,Europ,School,13,180
37.5,35-39,Female,Europ,School,40,650
37.5,35-39,Female,Maori,OthPostSec,55,680
37.5,35-39,Female,Europ,School,38,790
37.5,35-39,Male,Maori,Vocational,40,1250
57.5,55-59,Female,Europ,Vocational,38,670
27.5,25-29,Male,Other,Vocational,26,620
47.5,45-49,Female,MaoriCombin,NoQual,41,1670
42.5,40-44,Female,Other,Vocational,56,510
52.5,50-54,Male,Europ,Vocational,40,820
52.5,50-54,Female,Europ,Vocational,19,480
57.5,55-59,Female,Europ,Vocational,23,1100
42.5,40-44,Female,Europ,School,30,400
37.5,35-39,Female,Europ,BachDeg+,56,1540
42.5,40-44,Female,Maori,NoQual,32,810
47.5,45-49,Male,Maori,School,37,410
32.5,30-34,Male,Europ,NoQual,39,550
37.5,35-39,Male,Europ,Vocational,50,1070
47.5,45-49,Female,Europ,OthPostSec,40,510
62.5,60-64,Male,Europ,Vocational,40,860
52.5,50-54,Male,Europ,School,29,650
27.5,25-29,Male,Maori,NoQual,51,710
52.5,50-54,Male,Europ,Vocational,40,960
37.5,35-39,Female,Europ,Vocational,32,450
32.5,30-34,Female,Europ,Vocational,30,590
32.5,30-34,Female,Europ,Vocational,36,630
27.5,25-29,Female,Europ,School,14,140
62.5,60-64,Female,Europ,School,115,640
57.5,55-59,Male,Other,Vocational,35,1390
57.5,55-59,Female,Maori,NoQual,42,770
42.5,40-44,Female,Europ,Vocational,40,390
42.5,40-44,Female,Europ,OthPostSec,40,740
52.5,50-54,Male,Pacific,NoQual,45,450
42.5,40-44,Male,Europ,Vocational,45,660
37.5,35-39,Male,Maori,Vocational,60,930
42.5,40-44,Male,Europ,Vocational,40,620
42.5,40-44,Male,Other,Vocational,42,840
57.5,55-59,Female,Europ,Vocational,38,470
42.5,40-44,Male,Europ,School,56,880
32.5,30-34,Female,Europ,School,16,340
42.5,40-44,Male,Pacific,NoQual,60,850
32.5,30-34,Female,Other,Vocational,18,240
47.5,45-49,Male,Maori,Vocational,20,700
37.5,35-39,Male,Europ,School,26,330
47.5,45-49,Male,Europ,Vocational,48,850
32.5,30-34,Male,Maori,Vocational,51,890
37.5,35-39,Female,Europ,Vocational,15,270
37.5,35-39,Male,Europ,Vocational,40,510
27.5,25-29,Female,Maori,BachDeg+,51,500
37.5,35-39,Female,Europ,School,23,350
37.5,35-39,Female,Europ,OthPostSec,21,290
27.5,25-29,Male,Maori,Vocational,15,330
42.5,40-44,Male,Maori,NoQual,50,950
27.5,25-29,Female,Europ,Vocational,39,730
37.5,35-39,Male,Other,Vocational,56,510
32.5,30-34,Female,Europ,School,37,810
47.5,45-49,Male,Europ,Vocational,40,1350
37.5,35-39,Female,Europ,BachDeg+,51,1220
27.5,25-29,Male,Europ,Vocational,40,480
32.5,30-34,Female,Europ,Vocational,14,160
42.5,40-44,Female,Europ,NoQual,11,520
52.5,50-54,Female,Europ,Vocational,25,1250
52.5,50-54,Female,Europ,Vocational,24,720
47.5,45-49,Male,Europ,Vocational,40,790
57.5,55-59,Male,Europ,School,38,660
47.5,45-49,Male,Europ,NoQual,96,670
27.5,25-29,Female,Europ,OthPostSec,16,140
42.5,40-44,Male,Europ,School,61,1480
62.5,60-64,Female,Europ,School,39,480
37.5,35-39,Male,Europ,Vocational,40,840
57.5,55-59,Male,Europ,OthPostSec,41,1100
32.5,30-34,Female,Other,Vocational,18,240
27.5,25-29,Female,Europ,Vocational,39,760
37.5,35-39,Male,MaoriCombin,Vocational,49,1100
27.5,25-29,Female,Europ,BachDeg+,38,540
37.5,35-39,Male,Maori,NoQual,35,670
37.5,35-39,Female,Europ,Vocational,20,390
32.5,30-34,Female,Europ,School,37,510
37.5,35-39,Male,Europ,School,64,670
37.5,35-39,Female,Europ,Vocational,48,460
47.5,45-49,Female,Europ,NoQual,40,590
52.5,50-54,Male,Europ,NoQual,16,260
27.5,25-29,Male,Maori,NoQual,70,930
42.5,40-44,Female,Europ,School,30,700
32.5,30-34,Female,Europ,Vocational,44,570
47.5,45-49,Female,Europ,BachDeg+,50,880
32.5,30-34,Male,Europ,Vocational,60,710
42.5,40-44,Male,Europ,OthPostSec,35,1000
57.5,55-59,Male,Europ,NoQual,29,470
37.5,35-39,Female,NonMaoriComb,School,30,670
37.5,35-39,Male,Europ,BachDeg+,35,1050
27.5,25-29,Male,Europ,School,66,990
52.5,50-54,Male,Europ,Vocational,42,1140
62.5,60-64,Female,Europ,NoQual,22,230
37.5,35-39,Male,Europ,Vocational,40,1060
42.5,40-44,Male,Europ,Vocational,55,910
57.5,55-59,Male,Europ,BachDeg+,44,1670
42.5,40-44,Male,Europ,School,46,490
47.5,45-49,Female,Europ,NoQual,61,700
42.5,40-44,Male,Other,NoQual,45,180
52.5,50-54,Female,Europ,BachDeg+,31,1290
42.5,40-44,Female,Europ,Vocational,32,460
32.5,30-34,Male,Pacific,School,38,1110
37.5,35-39,Male,Maori,NoQual,34,380
27.5,25-29,Male,Europ,School,40,620
37.5,35-39,Male,Maori,NoQual,40,510
42.5,40-44,Male,Europ,BachDeg+,40,1550
32.5,30-34,Male,Europ,School,33,1140
57.5,55-59,Female,Europ,Vocational,19,240
62.5,60-64,Male,Europ,School,40,460
42.5,40-44,Male,Europ,Vocational,55,1350
27.5,25-29,Male,Europ,School,40,590
47.5,45-49,Female,Europ,Vocational,25,260
57.5,55-59,Male,Europ,OthPostSec,44,910
42.5,40-44,Male,Europ,BachDeg+,39,1770
42.5,40-44,Male,Europ,BachDeg+,43,1850
47.5,45-49,Male,Europ,Vocational,40,840
52.5,50-54,Male,Europ,Vocational,36,1100
52.5,50-54,Female,Europ,NoQual,40,390
37.5,35-39,Female,Maori,Vocational,15,550
52.5,50-54,Male,Europ,Vocational,45,900
62.5,60-64,Male,Europ,School,19,790
57.5,55-59,Female,Europ,School,25,220
32.5,30-34,Female,Europ,Vocational,8,50
52.5,50-54,Male,Europ,School,62,1250
42.5,40-44,Female,Europ,Vocational,9,950
37.5,35-39,Male,Europ,Vocational,43,1580
27.5,25-29,Female,Europ,BachDeg+,49,760
52.5,50-54,Male,Europ,NoQual,40,490
47.5,45-49,Male,Maori,NoQual,20,270
37.5,35-39,Male,Europ,Vocational,79,540
27.5,25-29,Female,Europ,School,24,480
52.5,50-54,Female,Europ,Vocational,45,1060
32.5,30-34,Female,Europ,Vocational,44,620
52.5,50-54,Female,Europ,OthPostSec,28,310
37.5,35-39,Female,Europ,Vocational,23,450
27.5,25-29,Male,Pacific,NoQual,36,410
52.5,50-54,Male,Other,Vocational,56,1210
42.5,40-44,Male,Maori,Vocational,36,350
42.5,40-44,Male,Maori,NoQual,38,500
37.5,35-39,Male,Pacific,School,35,440
32.5,30-34,Male,Europ,BachDeg+,38,1030
47.5,45-49,Female,Europ,BachDeg+,9,210
42.5,40-44,Male,Europ,Vocational,43,450
42.5,40-44,Male,Europ,School,40,740
52.5,50-54,Female,Europ,NoQual,44,580
27.5,25-29,Female,Europ,Vocational,39,740
37.5,35-39,Male,Other,School,55,240
27.5,25-29,Male,Maori,School,32,740
52.5,50-54,Female,Maori,Vocational,48,1580
52.5,50-54,Male,Europ,Vocational,19,830
47.5,45-49,Female,Other,NoQual,29,220
27.5,25-29,Male,Other,OthPostSec,51,420
57.5,55-59,Male,Europ,BachDeg+,8,1060
32.5,30-34,Male,Europ,Vocational,50,990
47.5,45-49,Male,Europ,OthPostSec,66,1070
62.5,60-64,Male,Europ,Vocational,15,270
32.5,30-34,Male,Europ,Vocational,21,880
37.5,35-39,Female,Europ,OthPostSec,55,960
32.5,30-34,Male,Europ,BachDeg+,66,3490
52.5,50-54,Female,Europ,OthPostSec,52,570
42.5,40-44,Male,Other,BachDeg+,34,740
32.5,30-34,Male,Europ,BachDeg+,38,1120
57.5,55-59,Female,Europ,NoQual,14,140
37.5,35-39,Female,Europ,Vocational,20,220
37.5,35-39,Male,Europ,BachDeg+,50,3070
42.5,40-44,Male,Other,BachDeg+,42,570
32.5,30-34,Male,Europ,Vocational,40,1390
37.5,35-39,Female,Maori,NoQual,13,370
62.5,60-64,Male,Europ,BachDeg+,46,690
47.5,45-49,Female,Maori,School,53,660
27.5,25-29,Female,Maori,NoQual,48,710
47.5,45-49,Female,Maori,Vocational,38,770
52.5,50-54,Male,Europ,Vocational,45,470
37.5,35-39,Male,Europ,Vocational,40,650
42.5,40-44,Male,Europ,School,40,870
47.5,45-49,Male,Maori,Vocational,40,1540
37.5,35-39,Female,Europ,NoQual,24,270
32.5,30-34,Male,Europ,BachDeg+,46,1050
47.5,45-49,Female,Europ,NoQual,40,570
42.5,40-44,Male,Europ,Vocational,48,940
62.5,60-64,Female,Europ,Vocational,36,960
37.5,35-39,Female,Europ,BachDeg+,33,910
47.5,45-49,Female,Europ,Vocational,32,530
32.5,30-34,Male,Other,BachDeg+,25,250
47.5,45-49,Male,Europ,BachDeg+,38,1340
37.5,35-39,Female,Europ,NoQual,12,330
32.5,30-34,Male,Pacific,School,30,520
32.5,30-34,Male,Europ,Vocational,45,750
32.5,30-34,Male,Europ,Vocational,40,860
42.5,40-44,Male,Europ,BachDeg+,55,1530
42.5,40-44,Male,Europ,Vocational,40,690
27.5,25-29,Female,Europ,BachDeg+,42,960
32.5,30-34,Male,Europ,Vocational,40,550
57.5,55-59,Female,Europ,Vocational,32,600
32.5,30-34,Male,Europ,Vocational,40,580
37.5,35-39,Female,Other,Vocational,18,780
47.5,45-49,Male,NonMaoriComb,Vocational,96,1390
37.5,35-39,Male,Maori,School,43,570
62.5,60-64,Male,Europ,School,13,4620
42.5,40-44,Male,MaoriCombin,Vocational,46,1080
52.5,50-54,Female,Pacific,Vocational,47,770
52.5,50-54,Female,Europ,NoQual,30,550
57.5,55-59,Male,Europ,Vocational,22,340
52.5,50-54,Female,Europ,OthPostSec,19,500
32.5,30-34,Female,MaoriCombin,Vocational,41,650
47.5,45-49,Female,Europ,School,27,370
27.5,25-29,Female,Europ,NoQual,6,390
27.5,25-29,Female,Pacific,Vocational,40,700
47.5,45-49,Male,Other,BachDeg+,42,850
42.5,40-44,Female,Europ,OthPostSec,20,270
47.5,45-49,Female,Europ,OthPostSec,63,600
32.5,30-34,Female,Europ,Vocational,40,920
47.5,45-49,Female,Europ,NoQual,2,220
32.5,30-34,Male,Europ,OthPostSec,41,720
47.5,45-49,Female,Europ,School,38,610
42.5,40-44,Female,Europ,School,30,420
52.5,50-54,Male,Europ,Vocational,60,1320
37.5,35-39,Female,Europ,NoQual,40,540
37.5,35-39,Male,Europ,School,50,1400
37.5,35-39,Male,Europ,BachDeg+,45,950
52.5,50-54,Female,Europ,Vocational,4,390
37.5,35-39,Female,Europ,School,40,630
57.5,55-59,Female,MaoriCombin,Vocational,26,410
57.5,55-59,Male,Pacific,School,25,440
42.5,40-44,Female,Europ,BachDeg+,33,520
32.5,30-34,Female,Europ,Vocational,45,800
32.5,30-34,Male,MaoriCombin,NoQual,36,660
47.5,45-49,Female,Europ,Vocational,50,1120
37.5,35-39,Male,Europ,BachDeg+,50,950
57.5,55-59,Female,Europ,NoQual,20,200
32.5,30-34,Male,Europ,Vocational,40,760
42.5,40-44,Female,Europ,Vocational,25,450
52.5,50-54,Male,Other,NoQual,52,520
32.5,30-34,Male,Europ,NoQual,47,650
32.5,30-34,Female,Europ,BachDeg+,30,310
27.5,25-29,Male,Maori,Vocational,15,380
37.5,35-39,Female,Europ,Vocational,10,690
32.5,30-34,Female,Europ,Vocational,40,930
57.5,55-59,Female,Other,NoQual,33,480
27.5,25-29,Female,Europ,BachDeg+,37,700
37.5,35-39,Female,Europ,NoQual,9,550
32.5,30-34,Female,Europ,BachDeg+,50,1000
52.5,50-54,Female,Europ,Vocational,20,210
32.5,30-34,Male,Europ,Vocational,45,730
27.5,25-29,Male,Europ,OthPostSec,28,300
57.5,55-59,Female,Europ,NoQual,24,640
62.5,60-64,Female,Europ,BachDeg+,29,470
52.5,50-54,Male,Other,School,38,800
47.5,45-49,Female,Europ,Vocational,45,1140
52.5,50-54,Male,Europ,NoQual,58,1430
52.5,50-54,Female,Europ,NoQual,26,300
47.5,45-49,Male,Europ,Vocational,43,780
27.5,25-29,Male,Europ,Vocational,40,360
42.5,40-44,Male,Europ,NoQual,40,440
52.5,50-54,Male,Europ,OthPostSec,27,470
47.5,45-49,Female,Maori,NoQual,30,530
57.5,55-59,Female,Europ,School,20,230
57.5,55-59,Female,Europ,Vocational,40,420
52.5,50-54,Male,Europ,School,32,1110
42.5,40-44,Male,Europ,School,50,790
42.5,40-44,Female,Europ,OthPostSec,8,260
37.5,35-39,Female,Europ,Vocational,82,1700
37.5,35-39,Female,Europ,Vocational,40,440
57.5,55-59,Female,Europ,School,16,210
57.5,55-59,Male,Europ,Vocational,40,690
37.5,35-39,Female,Europ,BachDeg+,16,940
52.5,50-54,Female,Europ,OthPostSec,38,620
42.5,40-44,Female,Maori,OthPostSec,42,570
37.5,35-39,Male,Pacific,School,40,370
42.5,40-44,Female,Europ,NoQual,21,370
52.5,50-54,Female,Europ,NoQual,32,500
47.5,45-49,Female,Europ,Vocational,13,210
62.5,60-64,Female,Europ,Vocational,18,930
27.5,25-29,Female,Europ,Vocational,60,500
32.5,30-34,Female,Europ,Vocational,20,470
42.5,40-44,Female,Europ,BachDeg+,49,990
32.5,30-34,Female,Europ,BachDeg+,17,490
52.5,50-54,Female,Pacific,Vocational,38,520
32.5,30-34,Female,Europ,School,19,490
47.5,45-49,Male,Europ,School,34,430
52.5,50-54,Female,Europ,School,40,420
42.5,40-44,Male,Pacific,Vocational,37,750
57.5,55-59,Male,Europ,OthPostSec,40,1120
37.5,35-39,Male,Europ,OthPostSec,63,1520
27.5,25-29,Male,Europ,Vocational,43,730
47.5,45-49,Female,Europ,BachDeg+,33,1180
47.5,45-49,Male,Europ,NoQual,60,690
37.5,35-39,Male,Europ,OthPostSec,40,1070
52.5,50-54,Male,Other,Vocational,80,690
42.5,40-44,Male,Europ,OthPostSec,45,1470
32.5,30-34,Female,Europ,Vocational,17,650
47.5,45-49,Male,Europ,Vocational,40,1230
42.5,40-44,Female,Europ,NoQual,26,230
27.5,25-29,Male,Other,BachDeg+,56,880
42.5,40-44,Male,Maori,NoQual,40,710
47.5,45-49,Female,Europ,OthPostSec,38,1090
27.5,25-29,Female,Europ,BachDeg+,44,680
27.5,25-29,Male,Europ,BachDeg+,40,530
57.5,55-59,Male,Europ,Vocational,40,750
57.5,55-59,Female,Europ,NoQual,10,350
52.5,50-54,Female,Europ,BachDeg+,39,760
62.5,60-64,Female,Europ,NoQual,40,350
47.5,45-49,Female,Europ,Vocational,28,710
47.5,45-49,Male,Europ,School,25,550
52.5,50-54,Female,Europ,NoQual,46,800
42.5,40-44,Female,MaoriCombin,Vocational,41,640
37.5,35-39,Female,Other,Vocational,40,790
37.5,35-39,Female,Europ,Vocational,53,610
27.5,25-29,Female,Other,OthPostSec,30,260
47.5,45-49,Female,Pacific,NoQual,18,260
47.5,45-49,Female,Europ,BachDeg+,100,1500
42.5,40-44,Female,Europ,BachDeg+,43,1190
47.5,45-49,Male,Other,Vocational,40,550
47.5,45-49,Male,NonMaoriComb,Vocational,63,910
57.5,55-59,Male,Europ,Vocational,40,1020
37.5,35-39,Female,Europ,OthPostSec,26,280
37.5,35-39,Female,Europ,Vocational,37,850
37.5,35-39,Female,Other,School,10,520
42.5,40-44,Female,Europ,Vocational,40,420
32.5,30-34,Male,Europ,School,25,1340
37.5,35-39,Female,Pacific,NoQual,48,470
42.5,40-44,Female,Europ,OthPostSec,25,580
52.5,50-54,Female,Other,Vocational,30,590
47.5,45-49,Female,Europ,NoQual,7,150
47.5,45-49,Male,Europ,BachDeg+,60,1200
27.5,25-29,Female,Europ,BachDeg+,37,770
27.5,25-29,Female,Europ,Vocational,12,760
27.5,25-29,Female,Europ,BachDeg+,40,500
57.5,55-59,Female,Europ,NoQual,30,500
27.5,25-29,Male,Maori,Vocational,32,830
