random_ID,Ch_gender,Deprivation,M_age,M_work,F_age,F_work,No_bedrooms,M_years_current_addr,M_owns_residence,M_education,M_work_hours,M_smoke,F_years_current_addr,F_owns_residence,F_education,F_work_hours,F_smoke,Cellphone,Landline,Internet,Hhld_income_cat,Hhld_income_value,No_usual_resdnt,Parents,Ch_Ethnicity,M_Ethnicity,F_Ethnicity,M_benefit,F_benefit
7891,male,6,21,not in LF,NA,NA,4,11,not_owned,diploma,0,smoker,NA,NA,NA,0,NA,cellphone,landline,none,14,100000,6,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7892,male,6,39,not in LF,35,full_time,3,2,not_owned,level_1,0,ex_smoker,1,not_owned,level_1,40,never,cellphone,landline,internet,NA,NA,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7893,female,10,52,part_time,35,full_time,4,33,owns,none,40,ex_smoker,NA,owns,none,0,smoker,cellphone,landline,none,12,60000,8,two,Maori,Maori,Maori,benefit,benefit
7894,female,6,36,NA,34,full_time,3,NA,not_owned,level_2_3,0,NA,6,not_owned,level_2_3,40,never,cellphone,landline,internet,13,85000,5,two,Asian,NA,Asian,benefit,benefit
7895,male,5,34,not in LF,35,full_time,4,2,owns,degree,0,never,2,owns,level_4,45,never,cellphone,landline,internet,11,45000,4,two,Other,Other,Other,benefit,benefit
7896,male,1,35,not in LF,44,full_time,4,2,owns,level_4,0,ex_smoker,2,NA,NA,0,NA,cellphone,landline,internet,13,85000,5,two,NZEuropean,NZEuropean,NA,benefit,benefit
7897,female,6,30,full_time,35,full_time,2,2,not_owned,degree,40,never,1,not_owned,post_grad,40,never,cellphone,landline,internet,12,60000,4,two,Asian,Asian,Asian,benefit,benefit
7898,male,10,32,not in LF,34,full_time,3,4,not_owned,none,0,smoker,5,not_owned,level_1,44,smoker,none,landline,internet,11,45000,4,two,Maori,Maori,Maori,benefit,benefit
7899,male,6,31,not in LF,30,full_time,5,4,owns,level_2_3,0,ex_smoker,1,owns,post_grad,60,ex_smoker,cellphone,landline,internet,12,60000,4,two,Maori,NZEuropean,Maori,benefit,benefit
7900,male,9,42,not in LF,45,not in LF,1,6,not_owned,level_2_3,0,never,6,not_owned,level_2_3,0,never,none,landline,none,7,22500,6,two,Asian,Asian,Asian,benefit,benefit
7901,female,10,27,NA,34,part_time,3,NA,not_owned,NA,0,NA,NA,not_owned,NA,0,NA,cellphone,landline,internet,NA,NA,4,two,NA,NA,NA,benefit,benefit
7902,male,1,37,not in LF,35,full_time,3,3,owns,degree,0,never,3,owns,degree,53,never,cellphone,landline,internet,14,100000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7903,female,6,29,not in LF,NA,NA,4,0,not_owned,level_2_3,20,never,NA,NA,NA,0,NA,cellphone,landline,internet,NA,NA,5,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7904,male,3,33,not in LF,42,not in LF,3,8,not_owned,diploma,20,ex_smoker,NA,NA,NA,0,NA,cellphone,landline,internet,NA,NA,6,two,NZEuropean,NZEuropean,NA,benefit,benefit
7905,male,7,28,part_time,31,full_time,3,2,owns,level_1,18,never,0,owns,level_2_3,45,NA,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7906,female,8,25,not in LF,NA,NA,3,2,NA,NA,0,smoker,NA,NA,NA,0,NA,cellphone,none,none,NA,NA,4,mother,NA,Maori,NA,benefit,benefit
7907,male,8,27,not in LF,37,full_time,3,4,owns,level_4,0,smoker,3,owns,level_1,45,ex_smoker,cellphone,landline,none,12,60000,3,two,Maori,Maori,NZEuropean,benefit,benefit
7908,female,6,35,not in LF,37,full_time,3,8,owns,degree,0,never,6,owns,degree,46,never,none,landline,internet,14,100000,5,two,Other,Other,Other,benefit,benefit
7909,male,6,27,not in LF,NA,NA,3,0,not_owned,level_2_3,0,smoker,NA,NA,NA,0,NA,cellphone,none,none,NA,NA,4,mother,Maori,Maori,NA,benefit,benefit
7910,male,4,29,part_time,29,full_time,4,2,not_owned,level_4,11,never,2,not_owned,none,65,ex_smoker,cellphone,landline,internet,11,45000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7911,male,8,27,not in LF,34,not in LF,3,6,not_owned,level_4,0,never,NA,owns,NA,0,ex_smoker,cellphone,landline,internet,NA,NA,6,two,Pacific,Pacific,MELAA,benefit,benefit
7912,male,6,17,not in LF,NA,NA,2,0,not_owned,level_1,0,smoker,NA,NA,NA,0,NA,cellphone,landline,none,11,45000,3,mother,Maori,NZEuropean,NA,benefit,benefit
7913,female,2,34,full_time,36,full_time,4,4,owns,diploma,38,never,10,owns,diploma,40,never,cellphone,landline,internet,13,85000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7914,female,9,32,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,0,NA,cellphone,landline,none,NA,NA,4,mother,NA,Maori,NA,benefit,benefit
7915,male,1,33,not in LF,35,full_time,5,0,owns,diploma,0,never,0,not_owned,degree,45,never,cellphone,landline,internet,14,100000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7916,male,6,28,full_time,35,full_time,3,3,not_owned,degree,25,ex_smoker,6,not_owned,level_1,45,never,none,landline,internet,12,60000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7917,male,6,31,part_time,33,full_time,4,7,owns,level_4,40,never,3,owns,level_2_3,40,never,cellphone,landline,none,14,100000,3,two,Maori,Maori,NZEuropean,benefit,benefit
7918,male,4,33,part_time,40,full_time,3,0,owns,level_4,25,never,6,owns,degree,57,never,none,landline,none,13,85000,3,two,Other,Other,Other,benefit,benefit
7919,male,9,23,not in LF,30,full_time,6,0,not_owned,level_2_3,0,smoker,2,not_owned,level_1,46,never,cellphone,landline,internet,13,85000,5,two,Maori,Other,Maori,benefit,benefit
7920,female,1,33,not in LF,37,full_time,4,4,owns,degree,0,never,3,owns,degree,40,never,cellphone,landline,internet,14,100000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7921,female,9,20,not in LF,32,full_time,2,0,not_owned,level_1,0,never,0,not_owned,level_2_3,37,never,none,landline,none,9,32500,3,two,Pacific,Pacific,Pacific,benefit,benefit
7922,female,10,30,not in LF,NA,NA,4,2,not_owned,level_4,0,smoker,NA,NA,NA,0,NA,cellphone,landline,none,NA,NA,6,mother,Maori,Maori,NA,benefit,benefit
7923,female,4,45,full_time,40,full_time,3,4,owns,level_4,20,ex_smoker,6,owns,diploma,43,smoker,cellphone,landline,internet,14,100000,4,two,Maori,NZEuropean,Maori,benefit,benefit
7924,male,6,26,not in LF,31,full_time,6,17,not_owned,NA,0,smoker,0,not_owned,none,46,smoker,cellphone,landline,internet,13,85000,17,two,Pacific,Pacific,Pacific,benefit,benefit
7925,female,9,26,NA,35,full_time,3,2,not_owned,diploma,0,NA,0,not_owned,diploma,NA,never,cellphone,landline,internet,NA,NA,6,two,Asian,Asian,Asian,benefit,benefit
7926,female,6,28,not in LF,33,full_time,3,6,owns,level_2_3,0,never,5,owns,level_4,38,never,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7927,male,4,28,full_time,31,full_time,3,2,NA,diploma,NA,smoker,0,not_owned,NA,NA,NA,cellphone,landline,none,13,85000,3,two,Maori,Maori,Maori,benefit,benefit
7928,female,4,19,unemployed,23,full_time,3,0,not_owned,level_2_3,0,NA,0,not_owned,level_1,40,smoker,cellphone,none,none,NA,NA,3,two,Maori,NZEuropean,NZEuropean,benefit,benefit
7929,male,1,32,part_time,38,full_time,3,6,owns,level_4,9,never,6,owns,level_4,45,never,cellphone,landline,internet,14,100000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7930,female,2,37,not in LF,46,full_time,5,1,owns,level_2_3,0,ex_smoker,1,owns,level_4,47,never,cellphone,landline,internet,12,60000,5,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7931,female,5,31,not in LF,33,full_time,4,1,not_owned,level_2_3,0,ex_smoker,4,not_owned,level_2_3,50,never,cellphone,landline,none,10,37500,3,two,Other,Other,Other,benefit,benefit
7932,male,8,20,not in LF,NA,NA,2,0,not_owned,level_2_3,0,never,NA,NA,NA,0,NA,cellphone,landline,none,6,17500,3,mother,Pacific,Pacific,NA,benefit,benefit
7933,female,9,27,part_time,34,full_time,4,4,not_owned,diploma,0,never,NA,not_owned,level_1,40,NA,cellphone,landline,internet,9,32500,8,two,Asian,Asian,Asian,benefit,benefit
7934,male,8,30,not in LF,30,full_time,3,2,owns,level_4,0,never,4,owns,level_4,50,NA,cellphone,landline,internet,11,45000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7935,male,1,29,not in LF,33,full_time,3,5,not_owned,none,0,never,5,not_owned,none,40,never,none,landline,none,8,27500,4,two,Asian,Asian,Asian,benefit,benefit
7936,male,8,21,full_time,NA,NA,3,2,not_owned,level_2_3,40,ex_smoker,NA,NA,NA,0,NA,none,landline,internet,10,37500,8,mother,Pacific,Pacific,NA,benefit,benefit
7937,male,7,32,not in LF,34,full_time,2,2,owns,degree,0,never,1,owns,post_grad,40,never,cellphone,landline,internet,NA,NA,3,two,Asian,Asian,Asian,benefit,benefit
7938,male,2,38,not in LF,31,full_time,3,5,owns,post_grad,0,never,5,owns,level_4,45,never,cellphone,landline,none,10,37500,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7939,male,2,32,not in LF,33,full_time,4,1,owns,post_grad,0,never,2,owns,diploma,60,smoker,cellphone,landline,internet,14,100000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7940,male,6,32,part_time,40,full_time,4,NA,owns,NA,0,smoker,8,owns,level_4,60,ex_smoker,cellphone,landline,none,NA,NA,5,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7941,male,9,40,not in LF,NA,NA,3,6,NA,none,0,never,NA,NA,NA,0,NA,none,none,none,NA,NA,4,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7942,female,4,31,part_time,31,full_time,3,1,owns,degree,24,ex_smoker,0,owns,degree,37,ex_smoker,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7943,male,5,34,part_time,41,full_time,3,1,owns,level_2_3,0,never,0,not_owned,level_2_3,0,NA,cellphone,landline,internet,14,100000,4,two,Other,NZEuropean,NZEuropean,benefit,benefit
7944,female,10,19,not in LF,NA,NA,3,15,not_owned,none,0,smoker,NA,NA,NA,0,NA,none,landline,none,13,85000,10,mother,Maori,Maori,NA,benefit,benefit
7945,male,9,26,not in LF,30,part_time,3,0,not_owned,level_2_3,0,ex_smoker,NA,NA,post_grad,0,smoker,cellphone,landline,internet,NA,NA,5,two,Maori,Maori,Maori,benefit,benefit
7946,male,10,21,not in LF,27,full_time,3,4,not_owned,level_2_3,0,never,2,not_owned,level_4,44,never,cellphone,landline,internet,11,45000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7947,female,1,32,not in LF,34,full_time,3,0,owns,degree,0,never,0,owns,degree,40,never,cellphone,landline,internet,14,100000,4,two,Asian,Asian,Asian,benefit,benefit
7948,male,3,37,NA,37,full_time,4,NA,NA,NA,0,NA,NA,NA,level_4,0,ex_smoker,cellphone,landline,internet,NA,NA,6,two,NA,NZEuropean,NA,benefit,benefit
7949,female,7,30,not in LF,30,full_time,3,0,not_owned,level_2_3,0,smoker,3,not_owned,none,45,smoker,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7950,female,5,32,not in LF,34,full_time,4,4,owns,degree,0,ex_smoker,4,owns,post_grad,38,never,cellphone,landline,internet,NA,NA,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7951,female,5,29,part_time,33,full_time,4,0,not_owned,level_4,40,never,4,not_owned,level_2_3,40,smoker,cellphone,none,none,10,37500,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7952,female,8,42,not in LF,NA,NA,3,2,owns,NA,0,never,NA,NA,NA,0,NA,cellphone,landline,none,NA,NA,5,mother,Maori,NZEuropean,NA,benefit,benefit
7953,male,7,24,not in LF,24,full_time,4,0,not_owned,level_2_3,0,never,0,not_owned,level_1,40,smoker,cellphone,none,none,NA,NA,6,two,Pacific,Pacific,Pacific,benefit,benefit
7954,male,6,34,full_time,35,full_time,5,3,owns,diploma,30,never,1,owns,degree,40,never,cellphone,landline,internet,14,100000,3,two,Maori,Other,Maori,benefit,benefit
7955,female,3,27,not in LF,32,full_time,3,4,owns,level_2_3,0,never,5,owns,level_2_3,40,never,cellphone,landline,internet,13,85000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7956,male,10,26,not in LF,NA,NA,2,NA,NA,NA,0,smoker,NA,NA,NA,0,NA,none,none,none,NA,NA,4,mother,Maori,Maori,NA,benefit,benefit
7957,male,9,31,full_time,35,full_time,4,4,owns,degree,26,never,3,owns,level_1,45,ex_smoker,cellphone,landline,internet,14,100000,5,two,Other,Other,Other,benefit,benefit
7958,male,6,24,not in LF,25,full_time,3,0,not_owned,none,0,smoker,0,not_owned,level_2_3,40,never,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7959,female,6,29,not in LF,32,full_time,2,3,owns,degree,0,never,3,owns,degree,40,never,cellphone,landline,internet,14,100000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7960,male,2,35,part_time,37,full_time,1,6,owns,degree,NA,never,6,owns,level_2_3,50,never,cellphone,landline,internet,9,32500,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7961,female,8,38,not in LF,36,full_time,4,2,owns,post_grad,0,never,0,owns,level_4,40,never,cellphone,landline,internet,14,100000,3,two,Other,NZEuropean,NZEuropean,benefit,benefit
7962,female,4,34,not in LF,37,full_time,4,0,owns,level_2_3,0,ex_smoker,1,owns,level_2_3,40,never,cellphone,landline,internet,13,85000,4,two,Maori,Maori,NZEuropean,benefit,benefit
7963,female,2,19,not in LF,NA,NA,3,0,not_owned,none,0,smoker,NA,NA,NA,0,NA,cellphone,landline,internet,11,45000,4,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7964,female,5,18,full_time,NA,NA,4,5,not_owned,none,40,smoker,NA,NA,NA,0,NA,cellphone,landline,internet,14,100000,7,mother,Maori,Pacific,NA,benefit,benefit
7965,female,2,38,part_time,43,full_time,4,2,owns,level_2_3,15,NA,2,not_owned,degree,40,never,none,landline,none,13,85000,6,two,Asian,Asian,Asian,benefit,benefit
7966,female,4,27,part_time,36,full_time,3,3,owns,level_2_3,16,never,2,owns,level_2_3,50,never,cellphone,landline,internet,13,85000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7967,female,4,26,not in LF,31,full_time,4,0,not_owned,degree,0,ex_smoker,0,not_owned,none,50,smoker,cellphone,landline,internet,14,100000,7,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7968,female,2,40,not in LF,36,full_time,3,0,not_owned,diploma,5,never,0,not_owned,none,40,never,none,landline,internet,12,60000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7969,male,4,24,part_time,NA,NA,4,5,not_owned,level_1,30,never,NA,NA,NA,0,NA,cellphone,landline,internet,12,60000,5,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7970,male,9,NA,NA,19,not in LF,2,NA,NA,NA,0,NA,4,NA,NA,0,NA,cellphone,landline,none,NA,NA,5,father,NA,NA,Maori,benefit,benefit
7971,male,7,21,not in LF,27,full_time,3,2,not_owned,level_2_3,6,ex_smoker,0,not_owned,level_1,50,ex_smoker,cellphone,landline,none,NA,NA,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7972,female,4,24,not in LF,NA,NA,5,15,not_owned,none,0,ex_smoker,NA,NA,NA,0,NA,cellphone,landline,none,11,45000,4,mother,Maori,NZEuropean,NA,benefit,benefit
7973,male,10,36,not in LF,31,full_time,4,1,not_owned,level_2_3,0,never,0,not_owned,none,44,never,none,landline,none,NA,NA,9,two,Pacific,Pacific,Pacific,benefit,benefit
7974,female,2,23,not in LF,28,full_time,2,0,not_owned,degree,2,never,1,not_owned,level_2_3,37,never,cellphone,landline,none,10,37500,3,two,Asian,Asian,Asian,benefit,benefit
7975,male,1,29,part_time,31,full_time,3,3,not_owned,degree,25,never,3,not_owned,level_2_3,45,never,none,landline,internet,13,85000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7976,female,10,28,not in LF,27,full_time,3,0,not_owned,level_2_3,0,smoker,NA,NA,NA,0,ex_smoker,cellphone,none,none,NA,NA,5,two,Maori,Maori,Maori,benefit,benefit
7977,male,10,32,full_time,NA,NA,3,4,not_owned,none,NA,ex_smoker,NA,NA,NA,0,NA,cellphone,landline,none,NA,NA,5,mother,Maori,Pacific,NA,benefit,benefit
7978,male,9,27,not in LF,NA,NA,3,0,not_owned,level_4,0,smoker,NA,NA,NA,0,NA,cellphone,landline,internet,NA,NA,7,mother,Maori,Maori,NA,benefit,benefit
7979,male,8,20,not in LF,NA,NA,4,1,not_owned,level_1,0,smoker,NA,NA,NA,0,NA,cellphone,landline,internet,14,100000,4,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7980,male,8,33,part_time,34,full_time,4,5,owns,level_2_3,11,ex_smoker,5,owns,none,60,never,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7981,male,1,30,not in LF,36,NA,4,3,owns,degree,0,ex_smoker,NA,NA,post_grad,0,NA,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NA,benefit,benefit
7982,female,2,41,full_time,55,full_time,5,11,owns,level_1,33,ex_smoker,11,owns,none,65,ex_smoker,cellphone,landline,internet,14,100000,7,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7983,female,6,38,not in LF,51,full_time,2,6,owns,level_2_3,0,never,16,owns,level_2_3,50,never,none,landline,internet,13,85000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7984,female,9,23,not in LF,NA,NA,3,1,not_owned,level_2_3,0,smoker,NA,NA,NA,0,NA,cellphone,none,none,NA,NA,3,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7985,male,10,23,not in LF,30,part_time,3,2,not_owned,none,0,smoker,1,not_owned,level_4,25,smoker,cellphone,none,none,7,22500,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7986,female,1,28,not in LF,30,full_time,3,0,owns,diploma,0,ex_smoker,0,owns,degree,45,never,cellphone,landline,internet,14,100000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7987,female,4,39,not in LF,33,full_time,4,1,owns,none,0,never,1,owns,level_4,70,ex_smoker,cellphone,landline,internet,NA,NA,6,two,Other,Other,Other,benefit,benefit
7988,female,9,20,not in LF,NA,NA,2,0,not_owned,none,0,smoker,NA,NA,NA,0,NA,cellphone,none,none,NA,NA,3,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7989,female,2,30,not in LF,38,full_time,3,2,not_owned,none,0,ex_smoker,0,not_owned,level_1,60,ex_smoker,cellphone,landline,none,NA,NA,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7990,female,2,38,full_time,43,full_time,5,2,owns,level_2_3,40,never,2,owns,degree,40,never,cellphone,landline,internet,14,100000,6,two,Asian,Asian,Asian,benefit,benefit
7991,female,10,26,not in LF,32,part_time,3,0,not_owned,none,0,smoker,0,not_owned,none,11,never,cellphone,none,none,7,22500,4,two,Maori,Maori,Maori,benefit,benefit
7992,female,9,22,not in LF,NA,NA,3,0,not_owned,level_1,0,NA,NA,NA,NA,0,NA,cellphone,landline,none,7,22500,2,mother,NZEuropean,NZEuropean,NA,benefit,benefit
7993,female,8,30,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,0,NA,none,none,none,7,22500,7,mother,Maori,Maori,NA,benefit,benefit
7994,male,7,35,part_time,36,full_time,3,2,owns,diploma,5,never,2,owns,level_1,40,smoker,cellphone,landline,internet,12,60000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
7995,male,10,29,full_time,36,full_time,3,8,owns,NA,NA,never,5,not_owned,level_2_3,NA,NA,cellphone,none,none,14,100000,5,two,Pacific,Pacific,Pacific,benefit,benefit
7996,female,8,27,NA,25,full_time,3,NA,NA,NA,0,NA,12,NA,NA,40,NA,none,landline,internet,NA,NA,3,two,Maori,NZEuropean,NA,benefit,benefit
7997,male,10,27,not in LF,NA,NA,3,0,not_owned,level_2_3,0,smoker,NA,NA,NA,0,NA,cellphone,landline,none,12,60000,6,mother,Maori,NZEuropean,NA,benefit,benefit
7998,female,8,29,not in LF,33,full_time,3,3,NA,NA,8,never,2,not_owned,NA,40,never,none,landline,none,NA,NA,4,two,Asian,Asian,Asian,benefit,benefit
7999,male,9,32,NA,NA,NA,3,4,not_owned,level_4,0,smoker,NA,NA,NA,0,NA,cellphone,none,none,7,22500,4,mother,Maori,Maori,NA,benefit,benefit
8000,female,2,30,not in LF,27,full_time,3,5,not_owned,diploma,0,never,3,not_owned,level_2_3,45,never,cellphone,landline,internet,12,60000,5,two,Other,Other,Other,benefit,benefit
8001,female,10,22,not in LF,34,unemployed,2,1,not_owned,level_1,0,smoker,0,not_owned,none,0,smoker,cellphone,none,none,NA,NA,4,two,Maori,Maori,Maori,benefit,benefit
8002,male,3,30,not in LF,32,full_time,3,1,owns,diploma,0,ex_smoker,0,owns,diploma,55,ex_smoker,cellphone,landline,internet,12,60000,3,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
8003,male,1,31,unemployed,29,full_time,5,5,owns,level_2_3,0,never,0,owns,level_1,45,never,cellphone,landline,internet,14,100000,6,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
8004,male,6,24,not in LF,33,full_time,3,0,not_owned,none,20,never,17,not_owned,none,40,ex_smoker,cellphone,landline,none,11,45000,7,two,Pacific,Pacific,Pacific,benefit,benefit
8005,female,2,35,not in LF,35,full_time,4,12,owns,level_1,0,never,6,owns,level_2_3,40,never,cellphone,landline,internet,12,60000,5,two,Maori,Maori,Pacific,benefit,benefit
8006,female,8,22,unemployed,NA,NA,4,0,not_owned,level_1,0,smoker,NA,NA,NA,0,NA,cellphone,landline,none,13,85000,7,mother,Pacific,Pacific,NA,benefit,benefit
8007,male,10,28,not in LF,NA,NA,3,0,not_owned,NA,0,smoker,NA,NA,NA,0,NA,none,none,none,6,17500,6,mother,Pacific,NA,NA,benefit,benefit
8008,male,1,30,part_time,43,full_time,4,1,not_owned,diploma,45,never,1,owns,level_2_3,40,ex_smoker,cellphone,landline,internet,13,85000,4,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
8009,male,2,29,not in LF,30,full_time,3,1,owns,degree,0,never,1,owns,level_2_3,40,ex_smoker,cellphone,landline,internet,14,100000,4,two,Other,Other,Other,benefit,benefit
8010,female,5,33,not in LF,40,full_time,3,0,owns,level_2_3,0,ex_smoker,0,owns,level_2_3,0,ex_smoker,none,landline,none,11,45000,6,two,NZEuropean,NZEuropean,NZEuropean,benefit,benefit
8011,female,5,28,part_time,30,full_time,3,5,not_owned,level_2_3,0,smoker,1,not_owned,level_1,50,smoker,cellphone,landline,none,11,45000,5,two,Maori,NZEuropean,Maori,benefit,benefit
8012,female,7,26,full_time,32,full_time,NA,1,NA,level_2_3,40,NA,0,owns,post_grad,40,never,none,none,none,NA,NA,4,two,NA,Asian,Asian,benefit,benefit
8013,male,10,18,not in LF,29,full_time,3,21,not_owned,level_2_3,NA,ex_smoker,2,not_owned,none,42,never,cellphone,landline,internet,NA,NA,4,two,Maori,Maori,Maori,benefit,benefit
8014,male,7,32,not in LF,33,full_time,3,4,owns,degree,0,never,4,owns,degree,40,never,cellphone,landline,none,13,85000,4,two,NZEuropean,NZEuropean,Other,benefit,benefit
8015,female,10,21,not in LF,NA,NA,3,0,not_owned,NA,0,smoker,NA,NA,NA,0,NA,cellphone,none,none,NA,NA,7,mother,Pacific,Pacific,NA,benefit,benefit
