age_midpt,age_cat,sex,ethnicity,highest_qualification,weekly_hrs,weekly_income
42.5,40-44,Male,Maori,Vocational,46,1020
42.5,40-44,Male,Europ,Vocational,31,430
32.5,30-34,Female,Europ,School,19,240
37.5,35-39,Male,Europ,BachDeg+,40,960
27.5,25-29,Female,Europ,BachDeg+,50,1060
47.5,45-49,Female,Europ,BachDeg+,43,680
57.5,55-59,Female,Europ,OthPostSec,18,210
37.5,35-39,Male,Maori,NoQual,54,1060
37.5,35-39,Male,Europ,Vocational,40,590
32.5,30-34,Male,MaoriCombin,NoQual,68,810
32.5,30-34,Male,Europ,School,37,970
47.5,45-49,Female,Europ,Vocational,43,890
47.5,45-49,Female,Europ,School,9,190
52.5,50-54,Female,Europ,OthPostSec,16,380
47.5,45-49,Male,Europ,School,47,510
52.5,50-54,Female,Europ,Vocational,50,970
27.5,25-29,Male,Other,BachDeg+,40,930
47.5,45-49,Female,Europ,School,32,520
52.5,50-54,Male,Maori,Vocational,40,710
47.5,45-49,Male,NonMaoriComb,NoQual,16,380
27.5,25-29,Male,Europ,School,70,560
42.5,40-44,Female,Europ,Vocational,50,610
27.5,25-29,Female,Europ,BachDeg+,40,1590
57.5,55-59,Male,Maori,NoQual,70,1240
62.5,60-64,Female,Europ,NoQual,12,310
47.5,45-49,Female,Europ,Vocational,23,420
47.5,45-49,Female,Maori,School,36,370
27.5,25-29,Male,Europ,NoQual,65,1110
27.5,25-29,Male,Europ,NoQual,47,950
47.5,45-49,Female,Europ,Vocational,20,340
47.5,45-49,Female,Europ,OthPostSec,40,850
32.5,30-34,Male,Europ,Vocational,40,730
62.5,60-64,Male,Europ,OthPostSec,38,1070
32.5,30-34,Female,Europ,Vocational,20,370
37.5,35-39,Male,Maori,BachDeg+,24,530
37.5,35-39,Female,Europ,NoQual,9,530
37.5,35-39,Male,Europ,OthPostSec,40,1040
37.5,35-39,Male,Europ,Vocational,59,1060
42.5,40-44,Female,Maori,OthPostSec,30,810
47.5,45-49,Male,Europ,Vocational,50,1420
57.5,55-59,Male,Europ,NoQual,40,1040
42.5,40-44,Male,Europ,Vocational,40,490
47.5,45-49,Female,Europ,Vocational,40,770
27.5,25-29,Female,Europ,School,39,650
52.5,50-54,Female,Europ,Vocational,38,620
27.5,25-29,Male,Maori,NoQual,25,260
32.5,30-34,Female,Europ,School,11,320
37.5,35-39,Female,Europ,School,22,370
27.5,25-29,Male,Europ,NoQual,21,320
62.5,60-64,Male,Europ,OthPostSec,69,2160
52.5,50-54,Male,Europ,Vocational,20,290
37.5,35-39,Male,Europ,Vocational,40,1040
37.5,35-39,Female,Europ,School,24,490
42.5,40-44,Male,Europ,School,21,210
32.5,30-34,Female,Europ,BachDeg+,40,1210
57.5,55-59,Male,Europ,OthPostSec,31,1240
62.5,60-64,Female,Europ,NoQual,36,630
32.5,30-34,Female,Pacific,School,45,1020
52.5,50-54,Male,Europ,School,58,610
52.5,50-54,Male,Europ,Vocational,40,740
37.5,35-39,Male,Europ,BachDeg+,40,730
32.5,30-34,Male,Europ,BachDeg+,38,1230
32.5,30-34,Male,Europ,School,10,290
57.5,55-59,Male,Europ,Vocational,21,460
32.5,30-34,Female,Europ,OthPostSec,58,700
42.5,40-44,Female,Europ,School,20,860
27.5,25-29,Female,Europ,School,29,470
52.5,50-54,Male,Other,School,55,420
32.5,30-34,Male,Europ,Vocational,47,900
57.5,55-59,Male,Europ,Vocational,60,1160
47.5,45-49,Female,Europ,NoQual,92,1340
47.5,45-49,Male,NonMaoriComb,NoQual,19,240
62.5,60-64,Female,Europ,NoQual,40,490
62.5,60-64,Female,Europ,NoQual,54,640
47.5,45-49,Female,Europ,Vocational,40,530
47.5,45-49,Female,Europ,School,20,240
52.5,50-54,Female,Europ,OthPostSec,16,380
27.5,25-29,Male,Other,Vocational,70,1140
42.5,40-44,Female,MaoriCombin,NoQual,24,430
32.5,30-34,Male,Europ,Vocational,40,980
27.5,25-29,Male,Pacific,School,55,770
37.5,35-39,Male,Europ,Vocational,40,430
57.5,55-59,Male,MaoriCombin,NoQual,25,460
47.5,45-49,Female,Europ,BachDeg+,67,660
37.5,35-39,Male,Pacific,OthPostSec,33,650
27.5,25-29,Female,Europ,BachDeg+,40,1090
37.5,35-39,Female,Europ,Vocational,40,630
52.5,50-54,Female,Europ,OthPostSec,20,200
57.5,55-59,Female,Europ,BachDeg+,24,1120
37.5,35-39,Female,Other,School,25,600
52.5,50-54,Male,Europ,Vocational,40,730
37.5,35-39,Male,Europ,OthPostSec,32,610
27.5,25-29,Male,Europ,Vocational,44,950
57.5,55-59,Female,Europ,School,40,1140
37.5,35-39,Male,Europ,School,7,120
42.5,40-44,Male,Europ,Vocational,25,360
52.5,50-54,Female,Europ,NoQual,10,90
42.5,40-44,Female,Europ,Vocational,18,220
42.5,40-44,Female,Europ,Vocational,20,400
52.5,50-54,Male,Europ,BachDeg+,23,640
27.5,25-29,Female,Europ,BachDeg+,56,1330
27.5,25-29,Male,Europ,BachDeg+,40,380
32.5,30-34,Male,Europ,Vocational,40,680
32.5,30-34,Male,Europ,School,41,760
52.5,50-54,Female,Europ,NoQual,17,140
47.5,45-49,Male,Pacific,BachDeg+,29,1280
52.5,50-54,Female,Europ,Vocational,8,270
37.5,35-39,Male,Europ,Vocational,40,2080
47.5,45-49,Female,Europ,OthPostSec,8,670
42.5,40-44,Female,Europ,School,25,540
62.5,60-64,Male,Europ,Vocational,35,1210
37.5,35-39,Female,Europ,Vocational,10,190
47.5,45-49,Male,Pacific,OthPostSec,55,630
42.5,40-44,Male,Europ,Vocational,45,1050
32.5,30-34,Male,MaoriCombin,School,93,950
42.5,40-44,Male,Europ,School,40,930
32.5,30-34,Female,MaoriCombin,Vocational,33,550
52.5,50-54,Male,Europ,BachDeg+,55,700
32.5,30-34,Male,Europ,Vocational,50,1060
47.5,45-49,Female,Pacific,NoQual,35,710
47.5,45-49,Female,Europ,BachDeg+,76,2050
37.5,35-39,Male,Other,NoQual,55,300
32.5,30-34,Female,Europ,Vocational,40,740
32.5,30-34,Female,Europ,BachDeg+,15,320
42.5,40-44,Female,Europ,Vocational,40,1040
37.5,35-39,Female,Europ,NoQual,35,370
47.5,45-49,Female,Europ,NoQual,30,410
37.5,35-39,Male,Europ,OthPostSec,43,880
57.5,55-59,Female,Europ,NoQual,10,100
52.5,50-54,Male,Europ,NoQual,50,610
32.5,30-34,Female,Europ,NoQual,19,220
57.5,55-59,Female,Europ,School,33,540
52.5,50-54,Female,Europ,School,38,1280
62.5,60-64,Female,Europ,OthPostSec,7,120
37.5,35-39,Female,Europ,Vocational,40,740
47.5,45-49,Male,Europ,NoQual,70,1220
27.5,25-29,Male,Europ,Vocational,96,860
52.5,50-54,Male,Europ,Vocational,40,1070
42.5,40-44,Male,MaoriCombin,NoQual,48,830
37.5,35-39,Male,Europ,School,57,780
57.5,55-59,Female,Europ,OthPostSec,29,330
47.5,45-49,Female,Europ,School,27,260
47.5,45-49,Female,Pacific,School,23,180
47.5,45-49,Female,Europ,School,24,240
32.5,30-34,Female,Other,BachDeg+,36,380
32.5,30-34,Male,Europ,Vocational,50,1190
57.5,55-59,Female,Europ,NoQual,40,550
37.5,35-39,Female,Europ,School,41,470
27.5,25-29,Male,Europ,NoQual,31,750
32.5,30-34,Male,Europ,Vocational,45,1620
32.5,30-34,Female,Europ,Vocational,19,290
42.5,40-44,Male,Europ,Vocational,40,670
42.5,40-44,Female,Europ,Vocational,32,590
62.5,60-64,Male,Europ,NoQual,53,830
32.5,30-34,Male,Europ,OthPostSec,35,730
32.5,30-34,Male,Other,School,33,330
37.5,35-39,Male,Europ,Vocational,40,590
37.5,35-39,Male,Europ,BachDeg+,37,1020
32.5,30-34,Female,Europ,School,20,580
57.5,55-59,Male,Europ,Vocational,40,470
37.5,35-39,Female,Europ,School,44,600
52.5,50-54,Female,NonMaoriComb,NoQual,32,310
52.5,50-54,Male,Europ,NoQual,35,420
32.5,30-34,Female,Other,BachDeg+,38,1160
32.5,30-34,Male,Other,School,40,580
32.5,30-34,Female,Europ,Vocational,37,800
27.5,25-29,Male,Europ,School,40,660
37.5,35-39,Male,Maori,School,48,1050
42.5,40-44,Male,MaoriCombin,Vocational,40,640
42.5,40-44,Female,Europ,Vocational,16,330
32.5,30-34,Male,Europ,School,57,1480
47.5,45-49,Female,Europ,NoQual,18,370
32.5,30-34,Female,Europ,BachDeg+,62,2000
37.5,35-39,Male,Europ,Vocational,45,1200
37.5,35-39,Male,Europ,Vocational,37,940
27.5,25-29,Female,Other,Vocational,23,520
32.5,30-34,Male,Europ,Vocational,40,830
27.5,25-29,Female,Other,OthPostSec,16,310
52.5,50-54,Male,Other,Vocational,53,1630
32.5,30-34,Female,Maori,BachDeg+,55,1560
27.5,25-29,Female,Pacific,Vocational,40,290
42.5,40-44,Female,Europ,School,14,210
52.5,50-54,Male,Europ,Vocational,44,1660
37.5,35-39,Male,MaoriCombin,Vocational,42,1120
47.5,45-49,Female,Europ,NoQual,24,230
42.5,40-44,Female,Europ,School,41,630
52.5,50-54,Female,Europ,School,20,180
47.5,45-49,Female,Europ,BachDeg+,50,1140
37.5,35-39,Female,Europ,School,38,730
52.5,50-54,Female,Europ,School,40,870
62.5,60-64,Female,Europ,NoQual,1,170
47.5,45-49,Female,Europ,School,120,560
57.5,55-59,Female,Europ,NoQual,40,510
62.5,60-64,Male,Europ,BachDeg+,31,1640
37.5,35-39,Female,Europ,NoQual,30,480
37.5,35-39,Male,Other,OthPostSec,74,1500
32.5,30-34,Female,Europ,BachDeg+,57,700
37.5,35-39,Male,Europ,Vocational,55,540
62.5,60-64,Female,Europ,Vocational,41,330
47.5,45-49,Male,Europ,School,50,960
52.5,50-54,Female,Other,School,18,220
27.5,25-29,Female,Europ,Vocational,27,320
52.5,50-54,Female,Maori,Vocational,16,190
62.5,60-64,Male,Europ,Vocational,62,1270
57.5,55-59,Male,Europ,School,50,720
52.5,50-54,Female,Europ,Vocational,40,460
37.5,35-39,Female,Europ,Vocational,53,700
57.5,55-59,Male,Pacific,School,36,470
27.5,25-29,Female,Europ,Vocational,22,390
42.5,40-44,Female,Maori,NoQual,20,610
47.5,45-49,Male,Europ,NoQual,21,210
27.5,25-29,Female,Europ,BachDeg+,44,720
37.5,35-39,Female,Europ,School,40,2320
47.5,45-49,Male,Europ,Vocational,41,1490
37.5,35-39,Male,Europ,Vocational,40,830
47.5,45-49,Female,Europ,Vocational,35,740
47.5,45-49,Female,Maori,NoQual,60,930
47.5,45-49,Male,Europ,OthPostSec,19,2390
47.5,45-49,Female,Europ,Vocational,32,650
37.5,35-39,Female,Europ,Vocational,10,760
57.5,55-59,Male,Europ,NoQual,38,640
32.5,30-34,Male,Europ,BachDeg+,60,860
42.5,40-44,Female,Europ,School,24,650
47.5,45-49,Female,Europ,Vocational,24,350
27.5,25-29,Female,Europ,School,23,100
27.5,25-29,Male,Europ,Vocational,40,520
42.5,40-44,Female,Europ,NoQual,113,670
52.5,50-54,Female,Europ,BachDeg+,65,1670
42.5,40-44,Male,Europ,BachDeg+,64,960
57.5,55-59,Female,Europ,Vocational,32,550
57.5,55-59,Male,Pacific,NoQual,35,450
37.5,35-39,Female,Other,School,53,760
52.5,50-54,Female,Other,BachDeg+,25,1100
32.5,30-34,Female,Europ,Vocational,37,760
37.5,35-39,Male,Europ,OthPostSec,5,210
42.5,40-44,Male,Pacific,OthPostSec,27,230
42.5,40-44,Female,Europ,Vocational,14,330
27.5,25-29,Male,Other,School,41,460
52.5,50-54,Male,Europ,Vocational,40,1070
47.5,45-49,Female,Europ,NoQual,30,720
42.5,40-44,Female,Other,OthPostSec,51,620
32.5,30-34,Male,Europ,BachDeg+,45,510
32.5,30-34,Male,Maori,OthPostSec,46,730
42.5,40-44,Male,Europ,BachDeg+,50,2430
52.5,50-54,Female,Europ,Vocational,37,820
47.5,45-49,Male,Europ,School,70,1080
62.5,60-64,Female,Europ,NoQual,6,400
52.5,50-54,Female,Europ,Vocational,15,380
32.5,30-34,Male,MaoriCombin,BachDeg+,32,710
47.5,45-49,Female,Europ,Vocational,7,500
37.5,35-39,Male,MaoriCombin,Vocational,48,1230
27.5,25-29,Male,Europ,NoQual,31,590
47.5,45-49,Female,Europ,BachDeg+,50,1360
37.5,35-39,Female,Other,Vocational,21,200
42.5,40-44,Male,Europ,BachDeg+,38,1170
47.5,45-49,Male,Europ,OthPostSec,69,1000
37.5,35-39,Female,Maori,NoQual,22,370
32.5,30-34,Female,Europ,School,15,140
37.5,35-39,Female,Europ,Vocational,15,180
57.5,55-59,Female,Europ,NoQual,25,290
32.5,30-34,Male,Europ,BachDeg+,81,2530
57.5,55-59,Male,Europ,BachDeg+,49,1320
42.5,40-44,Female,Maori,Vocational,40,790
47.5,45-49,Female,Europ,School,22,350
52.5,50-54,Male,Europ,NoQual,53,590
27.5,25-29,Female,Pacific,School,14,260
62.5,60-64,Female,Europ,Vocational,40,640
47.5,45-49,Female,Europ,OthPostSec,26,290
57.5,55-59,Female,Europ,Vocational,30,590
27.5,25-29,Female,Europ,BachDeg+,38,780
32.5,30-34,Male,Maori,OthPostSec,68,280
32.5,30-34,Female,Europ,School,28,280
42.5,40-44,Male,Pacific,NoQual,40,560
47.5,45-49,Male,Europ,School,31,620
57.5,55-59,Male,Europ,NoQual,24,370
52.5,50-54,Female,Europ,Vocational,37,720
47.5,45-49,Female,Europ,Vocational,25,820
57.5,55-59,Female,MaoriCombin,School,46,660
32.5,30-34,Male,Europ,Vocational,24,300
62.5,60-64,Female,Other,Vocational,52,750
47.5,45-49,Female,Europ,School,28,860
62.5,60-64,Male,Europ,Vocational,43,1250
57.5,55-59,Female,Europ,School,21,480
42.5,40-44,Female,Other,Vocational,41,770
32.5,30-34,Male,Europ,Vocational,46,680
47.5,45-49,Female,Europ,NoQual,32,370
57.5,55-59,Male,Europ,Vocational,38,940
27.5,25-29,Female,Europ,School,34,350
42.5,40-44,Female,Europ,School,30,380
42.5,40-44,Female,Europ,School,38,220
37.5,35-39,Male,Europ,Vocational,40,690
52.5,50-54,Female,Maori,Vocational,16,180
47.5,45-49,Male,Europ,Vocational,48,690
42.5,40-44,Female,Europ,Vocational,57,520
32.5,30-34,Male,Europ,Vocational,40,980
27.5,25-29,Male,Europ,School,34,170
32.5,30-34,Male,Europ,OthPostSec,52,1820
52.5,50-54,Male,Europ,BachDeg+,45,610
37.5,35-39,Male,Pacific,OthPostSec,40,830
37.5,35-39,Female,Europ,NoQual,12,250
52.5,50-54,Female,Europ,Vocational,48,650
62.5,60-64,Male,Maori,NoQual,43,1260
42.5,40-44,Female,Europ,School,40,680
37.5,35-39,Female,Pacific,NoQual,18,420
57.5,55-59,Male,Europ,School,51,1640
52.5,50-54,Female,Europ,School,8,210
32.5,30-34,Male,Maori,NoQual,51,760
52.5,50-54,Male,Europ,Vocational,42,630
52.5,50-54,Female,Europ,OthPostSec,28,380
47.5,45-49,Male,MaoriCombin,Vocational,55,850
32.5,30-34,Female,Europ,Vocational,17,180
42.5,40-44,Female,Europ,Vocational,12,90
52.5,50-54,Female,Other,BachDeg+,14,130
52.5,50-54,Male,Europ,Vocational,40,890
32.5,30-34,Male,Europ,Vocational,33,390
37.5,35-39,Female,Europ,NoQual,30,350
27.5,25-29,Female,Europ,BachDeg+,26,580
47.5,45-49,Female,Europ,Vocational,40,580
37.5,35-39,Female,Europ,BachDeg+,40,890
62.5,60-64,Female,Other,BachDeg+,20,500
42.5,40-44,Female,Europ,Vocational,8,360
32.5,30-34,Male,Europ,BachDeg+,52,1750
52.5,50-54,Male,Europ,BachDeg+,44,1810
52.5,50-54,Male,Europ,Vocational,43,1250
32.5,30-34,Female,Maori,School,10,340
47.5,45-49,Male,Europ,OthPostSec,20,1640
47.5,45-49,Female,Europ,School,40,950
52.5,50-54,Male,Europ,School,39,390
32.5,30-34,Male,Europ,OthPostSec,45,710
57.5,55-59,Female,Europ,NoQual,40,550
27.5,25-29,Male,Europ,Vocational,44,830
57.5,55-59,Male,Europ,Vocational,40,500
42.5,40-44,Male,Europ,Vocational,55,930
37.5,35-39,Female,Europ,Vocational,62,1200
47.5,45-49,Male,Europ,Vocational,40,660
42.5,40-44,Female,Europ,NoQual,21,430
27.5,25-29,Female,Europ,Vocational,19,570
37.5,35-39,Male,Europ,NoQual,40,550
47.5,45-49,Female,Europ,School,120,560
52.5,50-54,Male,Europ,School,58,2920
37.5,35-39,Male,Europ,OthPostSec,53,680
52.5,50-54,Male,Maori,NoQual,38,380
37.5,35-39,Male,Europ,NoQual,45,680
27.5,25-29,Male,MaoriCombin,Vocational,16,250
37.5,35-39,Male,Europ,Vocational,43,2090
32.5,30-34,Male,Europ,Vocational,40,1050
62.5,60-64,Female,Europ,BachDeg+,58,1260
42.5,40-44,Male,Europ,Vocational,40,760
52.5,50-54,Female,Europ,School,40,820
52.5,50-54,Female,Europ,Vocational,25,1140
27.5,25-29,Male,Europ,BachDeg+,45,630
32.5,30-34,Female,Europ,BachDeg+,37,600
42.5,40-44,Female,Maori,Vocational,40,970
52.5,50-54,Female,Europ,OthPostSec,52,550
42.5,40-44,Female,Europ,School,60,590
62.5,60-64,Male,Europ,NoQual,47,710
32.5,30-34,Female,Europ,BachDeg+,15,260
42.5,40-44,Female,Europ,BachDeg+,30,1390
62.5,60-64,Female,Europ,Vocational,32,510
27.5,25-29,Male,Maori,NoQual,51,760
32.5,30-34,Female,Other,BachDeg+,40,1010
57.5,55-59,Female,Europ,Vocational,16,180
32.5,30-34,Male,Europ,NoQual,40,400
47.5,45-49,Male,Europ,NoQual,20,650
37.5,35-39,Male,Europ,Vocational,40,590
32.5,30-34,Female,Europ,BachDeg+,10,740
47.5,45-49,Female,Europ,Vocational,40,730
57.5,55-59,Female,Europ,School,28,790
27.5,25-29,Female,Europ,School,45,640
27.5,25-29,Male,Europ,School,22,180
27.5,25-29,Female,Europ,BachDeg+,34,1130
27.5,25-29,Male,Maori,Vocational,40,830
27.5,25-29,Male,Europ,Vocational,48,910
32.5,30-34,Female,Europ,School,11,320
47.5,45-49,Female,Europ,School,14,140
47.5,45-49,Male,Maori,Vocational,19,790
57.5,55-59,Female,Europ,NoQual,27,1120
47.5,45-49,Female,Europ,Vocational,34,1080
62.5,60-64,Male,Other,NoQual,52,1030
57.5,55-59,Male,Europ,Vocational,38,770
32.5,30-34,Female,Europ,Vocational,50,1140
62.5,60-64,Male,Europ,NoQual,32,1650
27.5,25-29,Male,Europ,Vocational,55,770
32.5,30-34,Male,Europ,School,45,630
52.5,50-54,Male,Pacific,NoQual,40,520
52.5,50-54,Male,Maori,Vocational,51,850
52.5,50-54,Female,Europ,OthPostSec,48,780
27.5,25-29,Female,Europ,School,46,470
52.5,50-54,Male,Europ,Vocational,50,1010
27.5,25-29,Male,Europ,BachDeg+,40,1560
27.5,25-29,Male,Europ,Vocational,21,620
32.5,30-34,Male,Europ,BachDeg+,31,110
32.5,30-34,Male,Europ,Vocational,50,520
32.5,30-34,Male,Europ,School,42,670
62.5,60-64,Female,Pacific,Vocational,23,300
37.5,35-39,Female,Europ,NoQual,33,740
32.5,30-34,Female,Europ,Vocational,23,240
37.5,35-39,Male,Europ,BachDeg+,45,880
37.5,35-39,Male,Maori,OthPostSec,21,350
52.5,50-54,Female,Europ,Vocational,40,950
62.5,60-64,Female,Europ,Vocational,95,560
32.5,30-34,Male,Europ,NoQual,38,650
47.5,45-49,Male,Europ,BachDeg+,60,940
32.5,30-34,Female,MaoriCombin,NoQual,22,180
32.5,30-34,Male,Europ,BachDeg+,60,1260
27.5,25-29,Male,Europ,Vocational,41,1170
42.5,40-44,Female,Europ,Vocational,40,1060
52.5,50-54,Female,Other,BachDeg+,38,1670
32.5,30-34,Female,Europ,NoQual,22,540
57.5,55-59,Female,Europ,NoQual,35,280
37.5,35-39,Female,Europ,Vocational,30,360
37.5,35-39,Female,Maori,NoQual,7,340
42.5,40-44,Female,Europ,School,14,200
47.5,45-49,Female,Europ,Vocational,30,240
47.5,45-49,Male,Europ,BachDeg+,55,1440
37.5,35-39,Female,Europ,Vocational,120,1160
27.5,25-29,Male,Pacific,NoQual,46,610
32.5,30-34,Male,Europ,BachDeg+,53,1230
47.5,45-49,Male,Europ,Vocational,37,210
62.5,60-64,Male,Europ,OthPostSec,77,1160
27.5,25-29,Male,Europ,Vocational,55,770
62.5,60-64,Female,Europ,Vocational,39,1140
57.5,55-59,Female,Europ,OthPostSec,36,1040
62.5,60-64,Male,Europ,OthPostSec,27,1640
32.5,30-34,Female,Europ,OthPostSec,43,620
32.5,30-34,Male,Europ,Vocational,45,730
32.5,30-34,Female,Europ,NoQual,19,780
32.5,30-34,Male,Europ,OthPostSec,62,880
42.5,40-44,Male,Maori,Vocational,40,450
52.5,50-54,Male,Europ,BachDeg+,55,2020
52.5,50-54,Female,Europ,NoQual,6,180
32.5,30-34,Male,Europ,NoQual,37,730
52.5,50-54,Male,Maori,NoQual,34,330
27.5,25-29,Female,Maori,NoQual,50,1030
52.5,50-54,Male,Pacific,School,55,570
42.5,40-44,Female,Europ,Vocational,57,780
32.5,30-34,Female,Europ,BachDeg+,37,1090
47.5,45-49,Female,Europ,Vocational,32,290
52.5,50-54,Female,Europ,Vocational,40,630
42.5,40-44,Female,Europ,Vocational,40,500
37.5,35-39,Male,Europ,Vocational,59,730
37.5,35-39,Male,Europ,School,47,560
37.5,35-39,Male,Europ,Vocational,45,710
57.5,55-59,Male,Europ,School,29,1760
27.5,25-29,Male,Europ,School,40,430
37.5,35-39,Female,Europ,Vocational,35,1210
27.5,25-29,Female,Europ,Vocational,39,510
47.5,45-49,Female,Other,BachDeg+,70,760
47.5,45-49,Female,Europ,School,32,770
42.5,40-44,Female,Maori,School,38,400
37.5,35-39,Male,Europ,BachDeg+,50,1020
42.5,40-44,Male,Europ,Vocational,40,480
32.5,30-34,Male,Europ,OthPostSec,62,790
32.5,30-34,Male,Europ,Vocational,55,840
47.5,45-49,Female,Europ,BachDeg+,73,2280
27.5,25-29,Female,Europ,School,44,750
32.5,30-34,Male,Europ,NoQual,20,330
42.5,40-44,Male,Europ,BachDeg+,60,8050
42.5,40-44,Female,Other,BachDeg+,60,1790
27.5,25-29,Female,Europ,School,54,340
42.5,40-44,Female,Europ,Vocational,30,270
32.5,30-34,Male,Europ,Vocational,65,2190
27.5,25-29,Male,Other,BachDeg+,107,3250
52.5,50-54,Female,Europ,NoQual,36,470
52.5,50-54,Female,Europ,School,40,440
27.5,25-29,Female,Europ,School,29,350
57.5,55-59,Male,Europ,Vocational,40,1020
32.5,30-34,Male,Europ,Vocational,47,910
57.5,55-59,Female,Europ,School,21,210
57.5,55-59,Male,Europ,Vocational,48,720
62.5,60-64,Female,Europ,Vocational,4,210
42.5,40-44,Female,Europ,NoQual,25,380
32.5,30-34,Male,Other,BachDeg+,38,290
37.5,35-39,Female,Europ,Vocational,13,240
57.5,55-59,Female,Europ,Vocational,47,1110
52.5,50-54,Male,Europ,NoQual,50,690
37.5,35-39,Male,Europ,BachDeg+,55,570
32.5,30-34,Male,Europ,BachDeg+,21,1230
27.5,25-29,Male,Europ,Vocational,48,940
42.5,40-44,Female,Europ,NoQual,40,660
52.5,50-54,Female,MaoriCombin,NoQual,19,250
32.5,30-34,Female,Europ,BachDeg+,40,1090
37.5,35-39,Female,Europ,Vocational,44,600
27.5,25-29,Male,Europ,NoQual,54,670
42.5,40-44,Male,Europ,BachDeg+,60,2580
47.5,45-49,Female,Europ,NoQual,40,400
47.5,45-49,Female,Europ,NoQual,40,630
32.5,30-34,Female,Europ,Vocational,13,100
32.5,30-34,Female,Europ,OthPostSec,18,290
62.5,60-64,Female,Europ,Vocational,30,1170
32.5,30-34,Female,Europ,Vocational,40,600
52.5,50-54,Female,Europ,Vocational,28,350
32.5,30-34,Female,MaoriCombin,Vocational,60,820
32.5,30-34,Female,Maori,BachDeg+,46,1230
52.5,50-54,Male,Europ,BachDeg+,40,730
27.5,25-29,Female,Europ,School,13,290
52.5,50-54,Female,Europ,Vocational,12,470
52.5,50-54,Female,Europ,BachDeg+,33,860
47.5,45-49,Male,Europ,Vocational,45,760
37.5,35-39,Male,Maori,Vocational,40,650
27.5,25-29,Female,Europ,Vocational,23,360
37.5,35-39,Male,Europ,Vocational,46,730
42.5,40-44,Female,Europ,Vocational,28,510
52.5,50-54,Female,Europ,Vocational,42,1070
27.5,25-29,Female,Europ,Vocational,35,540
37.5,35-39,Female,Other,Vocational,32,590
37.5,35-39,Male,Europ,Vocational,45,1000
32.5,30-34,Male,Europ,Vocational,33,400
47.5,45-49,Male,Europ,Vocational,12,310
47.5,45-49,Male,Europ,Vocational,40,920
57.5,55-59,Male,MaoriCombin,Vocational,60,1150
47.5,45-49,Female,Other,School,64,1990
52.5,50-54,Male,Pacific,Vocational,54,860
37.5,35-39,Female,Europ,School,40,860
47.5,45-49,Female,Europ,NoQual,29,460
47.5,45-49,Female,Maori,Vocational,34,360
37.5,35-39,Male,Other,BachDeg+,25,420
57.5,55-59,Male,Europ,NoQual,22,440
37.5,35-39,Female,Europ,Vocational,50,1240
57.5,55-59,Female,Europ,NoQual,8,450
32.5,30-34,Male,Europ,Vocational,60,1380
57.5,55-59,Female,Europ,School,10,280
42.5,40-44,Female,Europ,BachDeg+,40,980
42.5,40-44,Male,Europ,Vocational,50,660
47.5,45-49,Female,MaoriCombin,School,43,940
27.5,25-29,Female,Pacific,BachDeg+,32,620
32.5,30-34,Female,Pacific,OthPostSec,16,640
42.5,40-44,Male,MaoriCombin,NoQual,42,910
27.5,25-29,Female,Pacific,Vocational,33,1180
32.5,30-34,Female,Other,School,28,770
57.5,55-59,Male,Europ,Vocational,40,790
